plu,category,commodity,variety,size,measurements_north_america,measurements_rest_of_world,restrictions_notes,botanical_name,aka,revision_date,date_added,gpc,image_url,image
3617,Fruits,Lemons,Seedless,All Sizes,NA,NA,NA,NA,NA,2016-04-12,2010-06-28,NA,http://check.ifpsglobal.com/file/view/3617-seedless-lemon_1460475688.JPG,3617-seedless-lemon_1460475688.JPG
3618,Fruits,Apples,Opal,All Sizes,NA,NA,NA,Malus pumila,NA,2016-04-12,2007-10-19,NA,http://check.ifpsglobal.com/file/view/3618-opal-apple_1460471841.jpg,3618-opal-apple_1460471841.jpg
3619,Fruits,Apples,Milwa,All Sizes,NA,NA,NA,Malus pumila,NA,2016-04-11,2011-06-09,NA,http://check.ifpsglobal.com/file/view/3619-milwa-apple_1460404807.jpg,3619-milwa-apple_1460404807.jpg
3620,Fruits,Apples,Plumac,All Sizes,NA,NA,NA,Malus domestica,NA,2018-10-08,2011-06-09,NA,http://check.ifpsglobal.com/file/view/3620-plumac-apple_1460472152.png,3620-plumac-apple_1460472152.png
3621,Fruits,Mango,Francis,All Sizes,NA,NA,NA,Mangifera Indica,"Madame Francis, Francine",2016-04-11,2011-10-24,NA,http://check.ifpsglobal.com/file/view/3621-francis-mango_1460404284.jpg,3621-francis-mango_1460404284.jpg
3622,Fruits,Melon,Honey Green,All Sizes,NA,NA,NA,Cucumis melo,Papaya Melon,2018-10-08,2011-10-24,NA,http://check.ifpsglobal.com/file/view/3622-honey-green-melon_1460404501.jpg,3622-honey-green-melon_1460404501.jpg
3623,Fruits,Melon,Hami,All Sizes,NA,NA,NA,Cucumis melo,Chinese Hami or Snow Melon,2016-04-11,2011-10-24,NA,http://check.ifpsglobal.com/file/view/3623-hami-melon_1460404438.jpg,3623-hami-melon_1460404438.jpg
3624,Fruits,Melon,Korean,All Sizes,NA,NA,NA,Cucumis melo,NA,2018-10-08,2011-10-24,NA,http://check.ifpsglobal.com/file/view/3624-korean-melon_1460404665.jpg,3624-korean-melon_1460404665.jpg
3625,Fruits,Apples,Minnewashta,All Sizes,NA,NA,NA,Malus domestica,Zestar,2016-04-11,2011-10-24,NA,http://check.ifpsglobal.com/file/view/3625-minnewashta-apple_1460404907.jpg,3625-minnewashta-apple_1460404907.jpg
3626,Fruits,Lemons,Meyer,All Sizes,NA,NA,NA,Citrus limon,NA,2016-04-11,2012-01-25,NA,http://check.ifpsglobal.com/file/view/3626-meyer-lemons_1460404763.jpg,3626-meyer-lemons_1460404763.jpg
3627,Fruits,Apples,PremA17,Large,NA,NA,NA,Malus Pumila,NA,2018-10-08,2012-01-25,NA,http://check.ifpsglobal.com/file/view/3627-prema17-apple_1460474460.JPG,3627-prema17-apple_1460474460.JPG
3628,Fruits,Apples,PremA280,All Sizes,NA,NA,NA,Malus Pumila,NA,2016-04-12,2012-01-25,NA,http://check.ifpsglobal.com/file/view/3628-prema280-apple_1460474514.JPG,3628-prema280-apple_1460474514.JPG
3629,Fruits,Apples,CIVG198,All Sizes,NA,NA,NA,Malus Pumila,NA,2016-04-11,2012-01-25,NA,http://check.ifpsglobal.com/file/view/3629-civg198-apple_1460403502.jpg,3629-civg198-apple_1460403502.jpg
3630,Fruits,Apples,Co-op 43,All Sizes,NA,NA,NA,Malus domestica,NA,2016-06-20,2012-04-25,NA,http://check.ifpsglobal.com/file/view/3630-co-op-43-apple_1460403668.jpg,3630-co-op-43-apple_1460403668.jpg
3631,Vegetables,Pumpkin,Pink,All Sizes,22 to 25 lbs,NA,NA,Eucurbita maxima,Porcelain Doll Pumpkin,2018-10-08,2012-07-26,NA,http://check.ifpsglobal.com/file/view/3631-pink-pumpkin_1460472104.jpg,3631-pink-pumpkin_1460472104.jpg
3632,Fruits,Tangerines/Mandarins,Dekopon,All Sizes,NA,NA,NA,Citrus reticulata siranui,Shiranui/Hallabong/Sumo Citrus,2018-10-08,2012-10-17,NA,http://check.ifpsglobal.com/file/view/3632-dekopon-mandarin_1460404047.jpg,3632-dekopon-mandarin_1460404047.jpg
4011,Fruits,Bananas,Yellow (includes Cavendish),All Sizes,NA,NA,NA,Musa spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4012,Fruits,Oranges,Navel,Large,56 size and larger,Average Fruit Dimensions = 84mm and above,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4013,Fruits,Oranges,Navel,Small,113 size and smaller,Average Fruit Dimensions = less than 66mm,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4014,Fruits,Oranges,Valencia,Small,100 size and smaller,Average Fruit Dimensions = less than 77mm,Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4014,Fruits,Oranges,Valencia,Small,113 size and smaller,Average Fruit Dimensions = less than 66mm,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4015,Fruits,Apples,Red Delicious,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4016,Fruits,Apples,Red Delicious,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4017,Fruits,Apples,Granny Smith,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4018,Fruits,Apples,Granny Smith,Large,88 size and larger,Average Fruit Weight = 205g and above,"Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.",Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4019,Fruits,Apples,McIntosh,Large,88 size and larger,Average Fruit Weight = 205g and above,"Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.",Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4020,Fruits,Apples,Golden Delicious,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,10005900,NA,NA
4021,Fruits,Apples,Golden Delicious,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4022,Fruits,Grapes,White/Green Seedless - Peerlette Seedless/Thompson Seedless,All Sizes,NA,NA,NA,Vitis vinifera,NA,1999-12-31,1999-12-31,NA,NA,NA
4023,Fruits,Grapes,Red Seedless - Flame/Ruby/Emperatriz,All Sizes,NA,NA,NA,Vitis vinifera,NA,1999-12-31,1999-12-31,NA,NA,NA
4024,Fruits,Pears,Bartlett/Williams/WBC,Small,110 size and smaller,Average Fruit Weight =  less than 180g,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4025,Fruits,Pears,Anjou,Small,110 size and smaller,Average Fruit Weight =  less than 180g,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4026,Fruits,Pears,Bosc/Beurre Bosc,Small,110 size and smaller,Average Fruit Weight =  less than 180g,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4027,Fruits,Grapefruit,"Ruby/Red/Pink (includes Ray Ruby, Ruby, Ruby Red)",Small,40 size and smaller,NA,Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.,Citrus paradisi,NA,1999-12-31,1999-12-31,NA,NA,NA
4028,Fruits,Berries,Strawberries,Pint,NA,NA,NA,Fragaria ananassa,NA,1999-12-31,1999-12-31,NA,NA,NA
4029,Fruits,Pineapple,NA,Small,12 size and smaller,NA,Sizes for pineapple based on two-layer lug.,Ananas comosus,NA,1999-12-31,1999-12-31,NA,NA,NA
4030,Fruits,Kiwifruit,Regular,All Sizes,NA,NA,NA,Actinidia deliciosa,NA,2004-06-30,2004-06-30,NA,NA,NA
4031,Fruits,Melon,Watermelon - Red   ,All Sizes,NA,NA,NA,Citrullus lanatus,NA,1999-12-31,1999-12-31,NA,NA,NA
4032,Fruits,Melon,"Watermelon - Red, Seedless",All Sizes,NA,NA,NA,Citrullus lanatus,NA,1999-12-31,1999-12-31,NA,NA,NA
4033,Fruits,Lemons,NA,Small,200 size and smaller,Average Fruit Dimensions = less than 54mm,NA,Citrus limon,NA,1999-12-31,1999-12-31,NA,NA,NA
4034,Fruits,Melon,Honeydew/White Honeydew,Large,5 size and larger,Average Fruit Weight =  2040g and above,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4035,Fruits,Nectarine,Yellow Flesh,Small,70 size and smaller,Average Fruit Weight =  less than 185g,NA,Prunus persica,NA,1999-12-31,1999-12-31,NA,NA,NA
4036,Fruits,Nectarine,Yellow Flesh,Large,66 size and larger,Average Fruit Weight =  185g and above,NA,Prunus persica,NA,1999-12-31,1999-12-31,NA,NA,NA
4037,Fruits,Peaches,Yellow Flesh,Small,70 size and smaller,Average Fruit Weight =  less than 185g,NA,NA,NA,2017-02-07,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4037-yellow-flesh-peach_1486484929.JPG,4037-yellow-flesh-peach_1486484929.JPG
4038,Fruits,Peaches,Yellow Flesh,Large,66 size and larger,Average Fruit Weight =  185g and above,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4039,Fruits,Plums,"Black (Includes Ambra, Black Beaut, Prima Black, Blackamber, Black Torch, Catalina, Challenger, Black Diamond, Friar, Royal Diamond, Black Knight, Freedom, Black Flame, Howard Sun, Angeleno)",Small,60 size and smaller,Average Fruit Dimensions < 50MM,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4040,Fruits,Plums,"Black (Includes Ambra, Black Beaut, Prima Black, Blackamber, Black Torch, Catalina, Challenger, Black Diamond, Friar, Royal Diamond, Black Knight, Freedom, Black Flame, Howard Sun, Angeleno)",Large,55 size and larger,Average Fruit Dimensions 50MM & ABOVE,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4041,Fruits,Plums,"Red (Includes Santa Rosa, Late Santa Rosa, Red Beaut, Rich Red, Spring Beaut, First Beaut, Royal Red, Red Jewel, Rose Zee, Royal Zee, Ace, Aleta Rose, Burgandy, July Santa Rosa, Frontier, Fortune, Grand Rosa, Red Lane, Red Rosa, Casselman, Autumn Rosa, Mi",Small,60 size and smaller,Average Fruit Dimensions < 50MM,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4042,Fruits,Plums,"Red (Includes Santa Rosa, Late Santa Rosa, Red Beaut, Rich Red, Spring Beaut, First Beaut, Royal Red, Red Jewel, Rose Zee, Royal Zee, Ace, Aleta Rose, Burgandy, July Santa Rosa, Frontier, Fortune, Grand Rosa, Red Lane, Red Rosa, Casselman, Autumn Rosa, Mi",Large,55 size and larger,Average Fruit Dimensions 50MM & ABOVE,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4043,Fruits,Peaches,Yellow Flesh - Tree Ripened/Ready-to-eat,Small,70 size and smaller,Average Fruit Weight =  less than 185g,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4044,Fruits,Peaches,Yellow Flesh - Tree Ripened/Ready-to-eat,Large,66 size and larger,Average Fruit Weight =  185g and above,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4045,Fruits,Cherries,Regular/Red/Black,All Sizes,NA,NA,"This code can be used anyplace in the globe; however, there are other codes for this item that can be used outside of North America.",Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4046,Fruits,Avocados,Hass,Small,60 size and smaller,Average Fruit Weight = less than 190g,NA,Persea americana,NA,1999-12-31,1999-12-31,NA,NA,NA
4047,Fruits,Grapefruit,"Ruby/Red/Pink (Includes Ray Ruby, Ruby, Ruby Red)",Small,40 size and smaller,Average Fruit Dimensions = less than 97mm,NA,Citrus paradisi,NA,2002-06-02,2002-06-02,NA,NA,NA
4048,Fruits,Limes,"Regular (incl. Persian, Tahiti & Bearss)",All Sizes,NA,NA,NA,Citrus latifolia,NA,1999-12-31,1999-12-31,NA,NA,NA
4049,Fruits,Melon,Cantaloupe/Rockmelon,Small,15 size and smaller (Original size break was 18 size and smaller) 2 year transition period for this change to be official. New size official as of 5/2007.,Average Fruit Weight =  less than 1135g,NA,Cucumis melo,NA,2005-05-23,2005-05-23,NA,NA,NA
4050,Fruits,Melon,Cantaloupe/Rockmelon,Large,12 size and larger  (Original size break was 15 size and larger) 2 year transition period for this change to be official. New size official as of 5/2007.,Average Fruit Weight =  1135g and above,NA,Cucumis melo,NA,2005-05-23,2005-05-23,NA,NA,NA
4051,Fruits,Mango,"Red (Includes Tommy Atkins, Kent, Palmer, Vandyke, Edward,Hayden)",Small,12 size and smaller,NA,NA,Mangifera indica,NA,1999-12-31,1999-12-31,NA,NA,NA
4052,Fruits,Papaya/Pawpaw,Regular,Small,10 size and smaller,NA,NA,Carica papaya,NA,1999-12-31,1999-12-31,NA,NA,NA
4053,Fruits,Lemons,NA,Large,115 size and larger,Average Fruit Dimensions = 65mm and above,NA,Citrus limon,NA,1999-12-31,1999-12-31,NA,NA,NA
4054,Fruits,Berries,Raspberries - Red,All Sizes,NA,NA,NA,Rubus idaeus,NA,1999-12-31,1999-12-31,NA,NA,NA
4055,Fruits,Tangerines/Mandarins,NA,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4056,Fruits,Grapes,Blue/Black Seedless (All other varieties not listed above including Beauty and Autumn Royal),All Sizes,NA,NA,NA,Vitis vinifera,NA,1999-12-31,1999-12-31,NA,NA,NA
4057,Fruits,Apples,Haralson,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4058,Fruits,Apples,Haralson,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4060,Vegetables,Broccoli,NA,All Sizes,NA,NA,NA,Brassica oleracea,NA,1999-12-31,1999-12-31,NA,NA,NA
4061,Vegetables,Lettuce,Iceberg,All Sizes,NA,NA,NA,Lactuca sativa,NA,1999-12-31,1999-12-31,NA,NA,NA
4062,Vegetables,Cucumber,Green/Ridge/Short,All Sizes,NA,NA,NA,Cucumis sativus,NA,1999-12-31,1999-12-31,NA,NA,NA
4063,Vegetables,Tomatoes,Regular - Red,Small,6x6 size and smaller,Less than 70mm diameter,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4064,Vegetables,Tomatoes,Regular - Red,Large,5x6 size and larger,Diameter 70mm and above,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4065,Vegetables,Peppers (Capsicums),"Bell, Field Grown - Green",Large,large size and larger,Min diameter 65mm and above,NA,Capsicum spp,NA,1999-12-31,1999-12-31,NA,NA,NA
4066,Vegetables,Beans,Green/French,All Sizes,NA,NA,NA,Phaseolus vulgaris,NA,1999-12-31,1999-12-31,NA,NA,NA
4067,Vegetables,Squash,Zucchini/Courgette,All Sizes,NA,NA,NA,C.pepo,NA,1999-12-31,1999-12-31,NA,NA,NA
4068,Vegetables,Onions,Green (Scallions)/Spring,All Sizes,NA,NA,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4069,Vegetables,Cabbage,Green,All Sizes,NA,NA,NA,Brassica oleracea,NA,2018-10-08,1999-12-31,NA,NA,NA
4070,Vegetables,Celery,Bunch,Small,30 size and smaller,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4071,Vegetables,Celery,Bunch,Small,30 size and smaller,NA,Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4072,Vegetables,Potato,Russet,All Sizes,NA,NA,NA,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4073,Vegetables,Potato,Red,All Sizes,NA,NA,NA,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4074,Vegetables,Sweet Potato/Yam/Kumara,Red/Orangy Red Flesh,Small,large size and smaller,NA,Terminology changed to include both sweet potato and yam to avoid confusion in marketplace.,Ipomoea batato,NA,2009-06-10,2009-06-10,NA,NA,NA
4075,Vegetables,Lettuce,Red Leaf,All Sizes,NA,NA,NA,Lactuca sativa,NA,2018-10-08,1999-12-31,NA,NA,NA
4076,Vegetables,Lettuce,Green Leaf,All Sizes,NA,NA,NA,Lactuca sativa,NA,2018-10-08,1999-12-31,NA,NA,NA
4077,Vegetables,Corn,"Sweet Corn, White",All Sizes,NA,NA,NA,Zea mays,NA,1999-12-31,1999-12-31,NA,NA,NA
4078,Vegetables,Corn,"Sweet Corn, Yellow",All Sizes,NA,NA,NA,Zea mays,NA,1999-12-31,1999-12-31,NA,NA,NA
4079,Vegetables,Cauliflower,NA,Small,12 size and smaller,NA,NA,Brassica oleracea,NA,1999-12-31,1999-12-31,NA,NA,NA
4080,Vegetables,Asparagus,Green,Small,standard and large size,NA,"This code can be used anyplace in the globe; however, there are other codes for this item that can be used outside of North America.",Asparagus officinalis,NA,1999-12-31,1999-12-31,NA,NA,NA
4081,Vegetables,Eggplant (Aubergine),Regular,All Sizes,NA,NA,NA,Solanum melongena,NA,1999-12-31,1999-12-31,NA,NA,NA
4082,Vegetables,Onions,Red,All Sizes,NA,NA,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4083,Vegetables,Potato,White,All Sizes,NA,NA,NA,Solanum tuberosum,NA,1999-12-31,1999-12-31,NA,NA,NA
4084,Vegetables,Artichokes,NA,Large,30-36 size,NA,NA,Cynara scolymus,NA,1999-12-31,1999-12-31,NA,NA,NA
4085,Vegetables,Mushrooms,Regular,Large,NA,40mm diameter and above,NA,Agaricus bisporus,NA,1999-12-31,1999-12-31,NA,NA,NA
4086,Vegetables,Squash,Yellow Zucchini/Gold Bar/Yellow Courgette,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,1999-12-31,1999-12-31,NA,NA,NA
4087,Vegetables,Tomatoes,Plum/Italian/Saladette/Roma - Red,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,1999-12-31,1999-12-31,NA,NA,NA
4088,Vegetables,Peppers (Capsicums),"Bell, Field Grown - Red",All Sizes,NA,NA,NA,Capsicum spp,NA,1999-12-31,1999-12-31,NA,NA,NA
4089,Vegetables,Radish,Bunched Red,All Sizes,NA,NA,NA,Raphanus sativus,NA,1999-12-31,1999-12-31,NA,NA,NA
4090,Vegetables,Spinach,Regular/Bunched,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4091,Vegetables,Sweet Potato/Yam/Kumara,White,All Sizes,NA,NA,Terminology changed to include both sweet potato and yam to avoid confusion in marketplace,Ipomoea batato,NA,2009-06-10,2009-06-10,NA,NA,NA
4092,Vegetables,Peas,Chinese Snow Pea/Pea Pod/Mange Tout,All Sizes,NA,NA,NA,Pisum sativum,NA,1999-12-31,1999-12-31,NA,NA,NA
4093,Vegetables,Onions,Yellow/Brown,Large,3 size and larger,Min diameter 75mm and above,NA,Allium spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4094,Vegetables,Carrots,Bunch,All Sizes,NA,NA,NA,Daucus carota,NA,1999-12-31,1999-12-31,NA,NA,NA
4095,Vegetables,Turnip,Yellow,All Sizes,NA,NA,NA,Brassica rapa,NA,1999-12-31,1999-12-31,NA,NA,NA
4096,Fruits,Apples,Ginger Gold,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4097,Fruits,Apples,Ginger Gold,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4098,Fruits,Apples,Akane,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4099,Fruits,Apples,Akane,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4100,Fruits,Apples,Fireside,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4101,Fruits,Apples,Braeburn,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4102,Fruits,Apples,Fireside,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4103,Fruits,Apples,Braeburn,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4104,Fruits,Apples,Cortland,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4105,Fruits,Apples,Cox Orange Pippin,All Sizes,NA,NA,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4106,Fruits,Apples,Cortland,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4107,Fruits,Apples,Crab,All Sizes,NA,NA,NA,Malus sylvestris,NA,1999-12-31,1999-12-31,NA,NA,NA
4108,Fruits,Apples,Crispin/Mutsu,Small,100 size and smaller,Average Fruit Weight = less than 205g,"Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.",Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4109,Fruits,Apples,Crispin/Mutsu,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4110,Fruits,Apples,Crispin/Mutsu,Large,88 size and larger,Average Fruit Weight = 205g and above,"Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.",Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4111,Fruits,Apples,Crispin/Mutsu,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4112,Fruits,Apples,Regent,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4113,Fruits,Apples,Criterion,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4114,Fruits,Apples,Regent,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4115,Fruits,Apples,Criterion,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4116,Fruits,Apples,Early,Small,100 size and smaller,Average Fruit Weight = less than 205g,"Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.",Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4117,Fruits,Apples,Early,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4118,Fruits,Apples,Early,Large,88 size and larger,Average Fruit Weight = 205g and above,"Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.",Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4119,Fruits,Apples,Early,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4120,Fruits,Apples,Fiesta,All Sizes,NA,NA,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4121,Fruits,Apples,Elstar,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4122,Fruits,Apples,Sciros,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,Pacific Rose,1999-12-31,1999-12-31,NA,NA,NA
4123,Fruits,Apples,Elstar,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4124,Fruits,Apples,Empire,Small,100 size and smaller,Average Fruit Weight = less than 205g,"Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.",Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4125,Fruits,Apples,Empire,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4126,Fruits,Apples,Empire,Large,88 size and larger,Average Fruit Weight = 205g and above,"Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.",Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4127,Fruits,Apples,Empire,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4128,Fruits,Apples,Cripps Pink,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,Pink Lady,2002-06-01,2002-06-01,NA,NA,NA
4129,Fruits,Apples,Fuji,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4130,Fruits,Apples,Cripps Pink,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,Pink Lady,2002-06-01,2002-06-01,NA,NA,NA
4131,Fruits,Apples,Fuji,Large,88 size and larger,Average Fruit Weight = 205g and above,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4132,Fruits,Apples,Gala,Small,100 size and smaller,Average Fruit Weight = less than 205g,"Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.",Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
4133,Fruits,Apples,Gala,Small,100 size and smaller,Average Fruit Weight = less than 205g,NA,Malus pumila,NA,1999-12-31,1999-12-31,NA,NA,NA
